,Energy,Gradient,Iteration,Noise,Time
382,-75.62878879,0.01552345,382.0,0.000724,963.26
383,-75.62893869,0.01458553,383.0,0.000746,965.76
384,-75.62818598,0.01483888,384.0,0.000755,968.27
385,-75.62906448,0.01411405,385.0,0.000765,970.76
386,-75.62937098,0.01439107,386.0,0.00074,973.26
387,-75.62897613,0.01715711,387.0,0.000825,975.75
388,-75.62881653,0.01415547,388.0,0.000721,978.26
389,-75.62851483,0.01515179,389.0,0.000845,980.76
390,-75.62869804,0.0135753,390.0,0.000735,983.27
391,-75.62855193,0.0157268,391.0,0.000762,985.82
392,-75.62901187,0.0224193,392.0,0.000759,988.33
393,-75.62876433,0.02391748,393.0,0.000778,990.83
394,-75.62846749,0.01534356,394.0,0.000822,993.33
395,-75.62828683,0.01756077,395.0,0.000828,995.83
396,-75.62889894,0.01409642,396.0,0.000716,998.35
397,-75.62967139,0.0144091,397.0,0.000725,1000.84
398,-75.6291626,0.01369181,398.0,0.000714,1003.36
399,-75.62861157,0.01536668,399.0,0.000722,1005.87
400,-75.62904026,0.01347985,400.0,0.000724,1008.37
401,-75.62865044,0.01231368,401.0,0.000723,1010.87
402,-75.6289951,0.01422603,402.0,0.000722,1013.39
403,-75.62830063,0.01237194,403.0,0.000758,1015.91
404,-75.62954331,0.01355039,404.0,0.000747,1018.43
405,-75.62904179,0.01403059,405.0,0.000748,1020.93
406,-75.62846119,0.01223542,406.0,0.000724,1023.45
407,-75.62892389,0.0142713,407.0,0.000761,1025.95
408,-75.62890487,0.01671123,408.0,0.000726,1028.47
409,-75.62907273,0.0132734,409.0,0.000745,1030.96
410,-75.62907925,0.01534835,410.0,0.000755,1033.48
411,-75.62866343,0.01396067,411.0,0.000759,1035.98
412,-75.62926311,0.01538396,412.0,0.000735,1038.48
413,-75.62944072,0.014316,413.0,0.000722,1040.97
414,-75.62894818,0.01243145,414.0,0.000712,1043.49
415,-75.62857329,0.01426026,415.0,0.000701,1046.02
416,-75.62932581,0.01405997,416.0,0.000717,1048.54
417,-75.62898573,0.01424657,417.0,0.000719,1051.03
418,-75.62878501,0.01505899,418.0,0.000735,1053.55
419,-75.62834518,0.01291358,419.0,0.000877,1056.05
420,-75.62857211,0.01568639,420.0,0.000825,1058.54
421,-75.62896687,0.01290277,421.0,0.000746,1061.04
422,-75.62927128,0.01414141,422.0,0.000799,1063.56
423,-75.62897487,0.01521137,423.0,0.000774,1066.06
424,-75.62927107,0.01553422,424.0,0.000774,1068.57
